PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
902128100,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,40,4400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1920,1950,Gable,CompShg,Stucco,Stucco,None,0,Typical,Typical,BrkTil,Fair,Typical,No,Unf,7,Unf,0,648,648,GasA,Typical,Y,FuseA,734,384,0,1118,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,1990.0,Unf,2,440,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.614615,42.032305,116000
902134060,Two_Story_1945_and_Older,Residential_Medium_Density,42,7614,Pave,Gravel,Regular,Lvl,AllPub,Inside,Mod,Old_Town,Norm,Norm,OneFam,Two_Story,Fair,Average,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Fair,Mn,Unf,7,Unf,0,738,738,GasA,Good,Y,FuseA,714,662,0,1376,0,0,1,0,2,1,Typical,7,Typ,0,No_Fireplace,Detchd,1930.0,Unf,1,216,Typical,Typical,Dirt_Gravel,0,0,104,0,225,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,-93.613905,42.030266999999995,96900
902204060,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,TwoFmCon,One_Story,Average,Good,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,Av,GLQ,3,Unf,0,384,960,GasA,Typical,Y,FuseA,960,0,0,960,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1976.0,Unf,2,576,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.607862,42.032064,135500
902204120,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Average,Good,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145,Typical,Good,PConc,Typical,Typical,No,Unf,7,Unf,0,816,816,GasA,Excellent,Y,SBrkr,816,750,0,1566,0,0,1,1,5,1,Good,7,Typ,0,No_Fireplace,Detchd,1976.0,Unf,2,450,Typical,Typical,Paved,24,0,296,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2006,WD ,Normal,-93.60883299999999,42.032267,139000
902206090,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,56,9576,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Fair,Typical,No,Rec,6,Unf,0,460,770,GasA,Typical,Y,SBrkr,885,297,0,1182,0,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1945.0,Unf,1,378,Fair,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,5,2006,WD ,Normal,-93.608938,42.030368,120000
902301120,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,69,9142,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,TwoFmCon,Two_Story,Above_Average,Very_Good,1910,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Typical,Fair,Stone,Fair,Typical,No,Unf,7,Unf,0,1020,1020,GasA,Good,N,FuseP,908,1020,0,1928,0,0,2,0,4,2,Fair,9,Typ,0,No_Fireplace,Detchd,1910.0,Unf,1,440,Poor,Poor,Paved,0,60,112,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.61829300000001,42.029142,137000
902305090,Two_Story_1945_and_Older,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Below_Average,Poor,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0,Typical,Typical,BrkTil,Typical,Fair,No,Unf,7,Unf,0,1095,1095,GasW,Fair,N,SBrkr,1095,679,0,1774,1,0,2,0,4,2,Typical,8,Min2,0,No_Fireplace,More_Than_Two_Types,1920.0,Unf,3,779,Fair,Fair,Dirt_Gravel,0,0,90,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,-93.616886,42.027993,87000
902325100,Two_and_Half_Story_All_Ages,Residential_Medium_Density,70,6300,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,Two_and_Half_Unf,Good,Above_Average,1910,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,1226,1226,GasA,Excellent,Y,SBrkr,1226,878,0,2104,0,0,2,0,5,1,Typical,9,Typ,0,No_Fireplace,Detchd,1910.0,Unf,2,432,Fair,Typical,Partial_Pavement,0,341,88,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.615361,42.028951,155000
902328100,Two_and_Half_Story_All_Ages,Residential_Medium_Density,65,8850,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,Two_and_Half_Unf,Good,Above_Average,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,815,815,GasA,Excellent,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,Typical,7,Typ,1,Good,Detchd,1916.0,Unf,1,225,Typical,Typical,Paved,0,0,330,0,0,0,No_Pool,No_Fence,None,0,7,2006,ConLw,Normal,-93.615337,42.027953000000004,144000
902329090,Two_Story_1945_and_Older,Residential_Medium_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Good,Good,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Fair,Typical,No,Unf,7,Unf,0,596,596,GasA,Excellent,Y,SBrkr,998,764,0,1762,1,0,1,1,4,1,Good,8,Typ,0,No_Fireplace,Detchd,1989.0,Unf,2,576,Typical,Typical,Dirt_Gravel,36,0,221,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.613763,42.027953000000004,157000
902400090,One_Story_1945_and_Older,Residential_Medium_Density,84,11340,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Above_Average,Average,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,1200,1200,GasA,Typical,Y,FuseA,1200,0,0,1200,0,0,1,0,4,1,Typical,7,Typ,0,No_Fireplace,Detchd,1923.0,Unf,1,312,Fair,Fair,Paved,0,0,228,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Family,-93.608901,42.028963,125000
902400110,Two_and_Half_Story_All_Ages,Residential_Medium_Density,90,22950,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,Two_and_Half_Fin,Very_Excellent,Excellent,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0,Good,Good,BrkTil,Typical,Typical,Mn,Unf,7,Unf,0,1107,1107,GasA,Excellent,Y,SBrkr,1518,1518,572,3608,0,0,2,1,4,1,Excellent,12,Typ,2,Typical,Detchd,1993.0,Unf,3,840,Excellent,Typical,Paved,0,260,0,0,410,0,No_Pool,Good_Privacy,None,0,6,2006,WD ,Normal,-93.610438,42.029025,475000
902401090,Duplex_All_Styles_and_Ages,Residential_Medium_Density,33,5976,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,Duplex,Two_Story,Average,Good,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,PConc,Typical,Typical,No,Unf,7,Unf,0,624,624,GasA,Good,N,FuseA,624,624,0,1248,0,0,2,0,2,2,Typical,8,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,130,256,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,-93.609665,42.027992,93500
902406030,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,65,9750,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Average,Average,1958,1958,Hip,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,960,960,GasA,Excellent,Y,SBrkr,960,0,0,960,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,2002.0,Unf,2,624,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Gar2,4500,7,2006,WD ,Normal,-93.606195,42.0272703,125000
902456015,One_and_Half_Story_Finished_All_Ages,C_all,63,4761,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Unf,Fair,Fair,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fair,Fair,BrkTil,Typical,Fair,No,Unf,7,Unf,0,1020,1020,GasA,Fair,N,FuseP,1020,0,0,1020,0,0,1,0,2,1,Fair,5,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,105,0,0,0,No_Pool,No_Fence,None,0,10,2006,ConLD,Normal,-93.60686899999999,42.02297,64500
903202120,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,65,6435,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,RRAn,Norm,OneFam,One_and_Half_Fin,Above_Average,Average,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,972,972,GasA,Good,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,Fair,6,Typ,1,Good,Detchd,1939.0,Unf,1,312,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.62602199999999,42.03179,140200
903225090,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,5000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Brookside,Feedr,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1947,1950,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,Good,CBlock,Typical,Typical,No,ALQ,1,Unf,0,605,1004,GasA,Excellent,Y,SBrkr,1004,660,0,1664,0,0,2,0,3,1,Typical,7,Typ,2,Good,Detchd,1950.0,Unf,2,420,Typical,Typical,Paved,0,24,36,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.625576,42.033306,159000
903231070,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Above_Average,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,PConc,Typical,Typical,No,Unf,7,Unf,0,816,816,GasA,Typical,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,Typical,6,Typ,1,Good,Detchd,1985.0,Unf,2,528,Typical,Typical,Paved,112,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,400,9,2006,WD ,Normal,-93.623642,42.032299,114500
903231190,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,0,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,Below_Average,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Good,Typical,No,Unf,7,Unf,0,896,896,GasA,Good,Y,FuseA,896,448,0,1344,0,0,1,0,3,1,Typical,7,Typ,0,No_Fireplace,Detchd,1936.0,Unf,1,240,Fair,Typical,Paved,200,114,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.62454,42.031499,115000
903231220,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Fair,Average,1930,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Good,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,381,728,GasA,Excellent,Y,SBrkr,728,434,0,1162,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1930.0,Unf,1,258,Fair,Poor,Paved,0,24,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,ConLI,Abnorml,-93.624553,42.032396000000006,75000
903231240,One_Story_1945_and_Older,Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Average,Good,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Rec,6,Unf,0,279,768,GasA,Typical,N,SBrkr,1015,0,0,1015,0,0,1,0,3,1,Typical,6,Min1,0,No_Fireplace,Detchd,1925.0,Unf,1,450,Typical,Typical,Paved,0,0,112,0,120,0,No_Pool,Minimum_Privacy,Shed,620,7,2006,WD ,Abnorml,-93.624553,42.032478000000005,88000
903232170,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Average,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Good,N,SBrkr,672,240,0,912,0,0,1,0,2,1,Typical,3,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.62348100000001,42.031415,80500
903234030,One_Story_1945_and_Older,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_Story,Above_Average,Above_Average,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Good,BrkTil,Typical,Typical,No,BLQ,2,Unf,0,706,1103,GasA,Good,Y,SBrkr,1103,0,0,1103,0,0,1,0,2,1,Good,5,Typ,1,Good,Detchd,1976.0,Unf,2,440,Typical,Typical,Paved,166,120,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,-93.620411,42.032416999999995,110500
903235020,One_Story_1945_and_Older,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Average,Good,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4,Unf,0,0,616,GasA,Good,Y,SBrkr,616,0,0,616,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,1921.0,Unf,1,205,Typical,Typical,Paved,0,0,129,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.62437779999999,42.031081799999995,89000
903236200,One_and_Half_Story_Unfinished_All_Ages,Residential_Medium_Density,58,6380,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Unf,Average,Above_Average,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Fair,No,Unf,7,Unf,0,993,993,GasA,Typical,Y,FuseA,1048,0,0,1048,0,0,1,0,2,1,Typical,5,Typ,1,Good,Detchd,1922.0,Unf,1,280,Typical,Typical,Paved,0,0,116,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,-93.62238599999999,42.030389,113000
903400030,One_Story_1945_and_Older,Residential_Low_Density,50,11672,Pave,Paved,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Average,Average,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,816,816,GasA,Typical,Y,FuseA,816,0,0,816,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,1925.0,Unf,1,210,Fair,Fair,Dirt_Gravel,168,0,112,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.62576999999999,42.029526000000004,109000
903425190,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,90,33120,Pave,No_Alley_Access,Irregular,Lvl,AllPub,Inside,Gtl,Old_Town,RRAn,Feedr,OneFam,One_and_Half_Fin,Above_Average,Average,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1595,1595,GasA,Typical,Y,SBrkr,1611,875,0,2486,0,0,2,0,5,1,Typical,8,Typ,1,Good,Detchd,1962.0,Unf,2,576,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.622773,42.02686,220000
903425340,Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,60,9873,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,RRAn,Norm,TwoFmCon,One_Story,Below_Average,Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,1,Unf,0,171,960,GasW,Typical,N,SBrkr,960,0,0,960,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1970.0,Unf,2,576,Typical,Typical,Paved,0,288,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,-93.625436,42.028544000000004,129000
903430090,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,59,5310,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Feedr,Norm,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0,Typical,Good,CBlock,Typical,Fair,No,Unf,7,Unf,0,485,485,GasA,Good,Y,SBrkr,1001,634,0,1635,0,0,1,0,2,1,Good,5,Typ,0,No_Fireplace,Attchd,1950.0,Unf,1,255,Fair,Typical,Paved,394,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.621562,42.026886,117000
903430130,One_Story_1945_and_Older,Residential_Medium_Density,153,4118,Pave,Gravel,Slightly_Irregular,Bnk,AllPub,Corner,Mod,Old_Town,Feedr,Norm,OneFam,One_Story,Below_Average,Below_Average,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,693,693,Grav,Fair,N,FuseA,693,0,0,693,0,0,1,0,2,1,Fair,4,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,20,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,-93.622624,42.02689,52500
903451050,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,10320,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Average,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Fair,No,Unf,7,Unf,0,596,596,GasA,Poor,Y,FuseF,834,596,0,1430,0,0,2,0,3,1,Fair,7,Typ,0,No_Fireplace,Detchd,1924.0,Unf,2,370,Fair,Fair,Paved,218,0,0,0,210,0,No_Pool,No_Fence,None,0,10,2006,WD ,Abnorml,-93.626858,42.025258,107000
903452090,Two_Story_1945_and_Older,Residential_Medium_Density,60,7518,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR3,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Average,Very_Good,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0,Fair,Good,BrkTil,Fair,Fair,No,Unf,7,Unf,0,396,396,GasA,Good,Y,SBrkr,665,665,0,1330,0,0,1,0,3,1,Typical,7,Typ,0,No_Fireplace,Detchd,2001.0,Unf,1,390,Typical,Typical,Dirt_Gravel,0,72,45,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,-93.626631,42.025459000000005,116500
903454020,One_Story_1945_and_Older,Residential_Medium_Density,50,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Average,Below_Average,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,610,610,GasA,Excellent,N,FuseA,819,0,0,819,0,0,1,0,2,1,Good,4,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Abnorml,-93.6275675,42.0249549,72000
903454080,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,8600,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Above_Average,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,780,780,GasA,Typical,Y,SBrkr,780,596,0,1376,0,0,2,0,3,1,Typical,7,Typ,1,Good,Detchd,1937.0,Unf,1,198,Typical,Typical,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.6273219,42.0242386,119500
903455090,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,803,803,GasA,Excellent,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,Good,6,Typ,0,No_Fireplace,Detchd,1951.0,Unf,1,297,Typical,Typical,Paved,0,65,190,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,-93.6255067,42.0242578,125500
903456060,One_Story_1945_and_Older,Residential_Medium_Density,60,9786,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Fair,Below_Average,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Fair,No,Unf,7,Unf,0,1007,1007,GasA,Fair,N,SBrkr,1077,0,0,1077,0,0,1,0,3,1,Typical,6,Typ,1,Good,Detchd,1922.0,Unf,1,210,Typical,Fair,Partial_Pavement,0,100,48,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,-93.628416,42.023117,91000
903456090,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,60,6780,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,TwoFmCon,One_and_Half_Fin,Above_Average,Very_Good,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Fair,CBlock,Typical,Typical,Av,GLQ,3,Unf,0,30,520,GasA,Good,N,SBrkr,520,0,234,754,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,53,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.629501,42.022825,84500
903458010,One_Story_1945_and_Older,Residential_Medium_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1930,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,LwQ,4,Unf,0,641,984,GasA,Typical,Y,FuseF,984,0,0,984,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1930.0,Unf,1,308,Typical,Typical,Dirt_Gravel,0,0,164,0,0,0,No_Pool,No_Fence,None,0,3,2006,ConLI,Family,-93.6265888,42.0238089,90000
904100030,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,82,12375,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,OneFam,One_and_Half_Fin,Average,Average,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41,Typical,Fair,CBlock,Typical,Typical,No,BLQ,2,Unf,0,477,806,GasA,Typical,Y,SBrkr,1081,341,0,1422,1,0,1,0,3,1,Typical,7,Typ,1,Typical,Detchd,1951.0,Unf,1,288,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,6,2006,WD ,Normal,-93.65701700000001,42.034411,137500
904100090,Duplex_All_Styles_and_Ages,Residential_Low_Density,120,11136,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,One_Story,Above_Average,Average,1964,1964,Gable,CompShg,BrkFace,BrkFace,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1921,1921,GasA,Typical,Y,SBrkr,1921,0,0,1921,0,0,2,0,4,2,Typical,8,Typ,0,No_Fireplace,Detchd,1964.0,Unf,2,576,Typical,Typical,Paved,0,180,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.65565,42.034576,150000
